Student ID,Name,Degree,Batch,Gmail Account
S02667,Denise Martinez,B.Tech,2022,brookemoore@gmail.com
S02668,Maria Lozano,B.Tech,2022,bethshepherd@gmail.com
S02669,Heather Ryan,B.Tech,2022,scaldwell@gmail.com
S02670,Monica Mckenzie,B.Tech,2022,tonibrown@gmail.com
S02671,Richard Johnson,B.Tech,2022,victoriarodriguez@gmail.com
S02672,Brian Black,B.Tech,2022,rprice@gmail.com
S02673,Richard Banks,B.Tech,2022,xbrown@gmail.com
S02674,Terry Bell,B.Tech,2022,agonzalez@gmail.com
S02675,Mr. Mike Smith,B.Tech,2022,aturner@gmail.com
S02676,Craig Kaufman,B.Tech,2022,stacy42@gmail.com
S02677,Kelli Poole,B.Tech,2022,alejandromcbride@gmail.com
S02678,Jonathon Walker,B.Tech,2022,kennethwallace@gmail.com
S02679,Tasha Myers,B.Tech,2022,hbaldwin@gmail.com
S02680,Aaron Clark,B.Tech,2022,diana73@gmail.com
S02681,Daniel Jones,B.Tech,2022,clarencecunningham@gmail.com
S02682,Cody Grant,B.Tech,2022,crystal49@gmail.com
S02683,John Martin,B.Tech,2022,rileyrebecca@gmail.com
S02684,John Cummings,B.Tech,2022,perezstephen@gmail.com
S02685,Ashley Spencer,B.Tech,2022,ccollins@gmail.com
S02686,Sarah Stokes,B.Tech,2022,lsimon@gmail.com
S02687,Joshua Owens,B.Tech,2022,beth92@gmail.com
S02688,Emily Robertson,B.Tech,2022,fhenson@gmail.com
S02689,Cody Ramsey,B.Tech,2022,michael15@gmail.com
S02690,Megan Carpenter,B.Tech,2022,alfredcole@gmail.com
S02691,Joseph Powell,B.Tech,2022,rogerskaren@gmail.com
S02692,Sheryl Gray,B.Tech,2022,brownadam@gmail.com
S02693,Catherine Payne,B.Tech,2022,elizabethsummers@gmail.com
S02694,Richard Baldwin,B.Tech,2022,vperez@gmail.com
S02695,Jose Williams,B.Tech,2022,danny36@gmail.com
S02696,Kayla Smith,B.Tech,2022,mooremichael@gmail.com
S02697,Anthony Gallegos,B.Tech,2022,williamsjeffrey@gmail.com
S02698,Sharon Diaz,B.Tech,2022,uschneider@gmail.com
S02699,Tonya Jackson,B.Tech,2022,wjohnson@gmail.com
S02700,Elizabeth Wright,B.Tech,2022,whiteheadvincent@gmail.com
S02701,Jason Robles,B.Tech,2022,vgaines@gmail.com
S02702,Sean Bailey,B.Tech,2022,rharris@gmail.com
S02703,Kimberly Gonzales,B.Tech,2022,richardlopez@gmail.com
S02704,Timothy Villanueva,B.Tech,2022,cliffordbrown@gmail.com
S02705,Anthony Turner,B.Tech,2022,scott19@gmail.com
S02706,Nicole Prince,B.Tech,2022,angela30@gmail.com
S02707,Ronald Adams,B.Tech,2022,jessicafrazier@gmail.com
S02708,Daniel Burch,B.Tech,2022,hatfieldstephanie@gmail.com
S02709,Heather Gibson,B.Tech,2022,hillnicole@gmail.com
S02710,Brian Johnson,B.Tech,2022,bishopashley@gmail.com
S02711,Jodi Moore DDS,B.Tech,2022,cswanson@gmail.com
S02712,Lindsey Jensen DDS,B.Tech,2022,opatterson@gmail.com
S02713,Francisco Bailey,B.Tech,2022,frances94@gmail.com
S02714,Jonathan Mckinney,B.Tech,2022,slawson@gmail.com
S02715,Paul Lynch,B.Tech,2022,kevin00@gmail.com
S02716,Jason Phillips,B.Tech,2022,marylloyd@gmail.com
S02717,Michelle Price,B.Tech,2022,cookchristine@gmail.com
S02718,Stephen Crawford,B.Tech,2022,michellepearson@gmail.com
S02719,Michelle Smith,B.Tech,2022,qcampbell@gmail.com
S02720,Patty Nash,B.Tech,2022,jeffery08@gmail.com
S02721,Erin Johnson,B.Tech,2022,matthewkirby@gmail.com
S02722,Julia Walton,B.Tech,2022,vjordan@gmail.com
S02723,Savannah Franklin,B.Tech,2022,chloe28@gmail.com
S02724,Nicholas Robinson,B.Tech,2022,brittneyreyes@gmail.com
S02725,Eric Griffith,B.Tech,2022,pluna@gmail.com
S02726,Tiffany Walsh,B.Tech,2022,charlescampbell@gmail.com
S02727,Joseph Cohen,B.Tech,2022,smithashlee@gmail.com
S02728,Lauren Nelson,B.Tech,2022,david17@gmail.com
S02729,Charles Jones,B.Tech,2022,ahancock@gmail.com
S02730,Crystal Patterson,B.Tech,2022,icrawford@gmail.com
S02731,Randall Lozano,B.Tech,2022,tmeyer@gmail.com
S02732,Aaron Washington,B.Tech,2022,llarson@gmail.com
S02733,Kelly Mccarty,B.Tech,2022,adriennegomez@gmail.com
S02734,Kimberly Wilson,B.Tech,2022,dodsonmargaret@gmail.com
S02735,Michael Marshall,B.Tech,2022,christinanoble@gmail.com
S02736,Alyssa Bishop,B.Tech,2022,stephenskristin@gmail.com
S02737,Kenneth Mcmillan,B.Tech,2022,littleeric@gmail.com
S02738,Tamara Sellers,B.Tech,2022,robertsmith@gmail.com
S02739,Kenneth Barrera,B.Tech,2022,sharon96@gmail.com
S02740,Nicholas Bowman,B.Tech,2022,suzanne03@gmail.com
S02741,Sean Davis,B.Tech,2022,steven25@gmail.com
S02742,Wanda Shepherd,B.Tech,2022,david74@gmail.com
S02743,Robert Thomas,B.Tech,2022,fischerphillip@gmail.com
S02744,Stacy Montgomery,B.Tech,2022,jonathan56@gmail.com
S02745,Tamara Taylor,B.Tech,2022,erinblackwell@gmail.com
S02746,Judy Edwards,B.Tech,2022,shelbywells@gmail.com
S02747,Kristin Weber,B.Tech,2022,barnespatrick@gmail.com
S02748,Peggy Salas,B.Tech,2022,nfarmer@gmail.com
S02749,Heidi Baker DVM,B.Tech,2022,flittle@gmail.com
S02750,Nicole Campbell,B.Tech,2022,angela29@gmail.com
S02751,Julie Lewis,B.Tech,2022,arnoldgabriella@gmail.com
S02752,Robert Thomas,B.Tech,2022,ualexander@gmail.com
S02753,Karen Ponce,B.Tech,2022,ssmith@gmail.com
S02754,Barbara Hansen,B.Tech,2022,austinweaver@gmail.com
S02755,Tommy Scott,B.Tech,2022,mcintyrejanice@gmail.com
S02756,Scott Vaughan,B.Tech,2022,fwright@gmail.com
S02757,Brian Tran,B.Tech,2022,bwilliams@gmail.com
S02758,Michael Anderson,B.Tech,2022,joycedonna@gmail.com
S02759,Riley Brooks,B.Tech,2022,jamiehernandez@gmail.com
S02760,Mario Taylor,B.Tech,2022,stephaniecummings@gmail.com
S02761,Marcus Smith,B.Tech,2022,sandra18@gmail.com
S02762,Derrick Becker,B.Tech,2022,smithcharles@gmail.com
S02763,James Wright,B.Tech,2022,joel81@gmail.com
S02764,Lisa Fischer,B.Tech,2022,elliottstephanie@gmail.com
S02765,Robert Davis,B.Tech,2022,fsanchez@gmail.com
S02766,Brandy Bryant,B.Tech,2022,huntdawn@gmail.com
S02767,Gabriel Palmer,B.Tech,2022,eric13@gmail.com
S02768,Paul Burnett,B.Tech,2022,gonzalesmichelle@gmail.com
S02769,Karen Jones,B.Tech,2022,allenjack@gmail.com
S02770,Scott Nunez,B.Tech,2022,robin63@gmail.com
S02771,James Mclean,B.Tech,2022,amiranda@gmail.com
S02772,Madison Ibarra,B.Tech,2022,henrykayla@gmail.com
S02773,Dustin Warner,B.Tech,2022,sawyernichole@gmail.com
S02774,Kaitlin Owens,B.Tech,2022,roberto00@gmail.com
S02775,Matthew Walker,B.Tech,2022,johnsonmichelle@gmail.com
S02776,Denise Griffin,B.Tech,2022,erichardson@gmail.com
S02777,Brandon Flores,B.Tech,2022,smithmark@gmail.com
S02778,Kayla Tucker,B.Tech,2022,tabitha05@gmail.com
S02779,Jacob Hooper,B.Tech,2022,vfrench@gmail.com
S02780,Matthew King,B.Tech,2022,davisholly@gmail.com
S02781,Tiffany Robles,B.Tech,2022,thomas43@gmail.com
S02782,Mark Martinez,B.Tech,2022,rossdana@gmail.com
S02783,Tara Davis,B.Tech,2022,christopher35@gmail.com
S02784,Paul Carter,B.Tech,2022,mitchellterri@gmail.com
S02785,Brandon Gutierrez,B.Tech,2022,heather78@gmail.com
S02786,Robert Yoder,B.Tech,2022,rebeccahicks@gmail.com
S02787,Larry Serrano,B.Tech,2022,bowersbonnie@gmail.com
S02788,Rebecca Smith,B.Tech,2022,tonywhite@gmail.com
S02789,David Lawson,B.Tech,2022,harrismark@gmail.com
S02790,Stephanie Pittman,B.Tech,2022,nicolehernandez@gmail.com
S02791,Timothy Brady,B.Tech,2022,walkerjeremy@gmail.com
S02792,Cameron Wright,B.Tech,2022,warrensingleton@gmail.com
S02793,Mary Bowman,B.Tech,2022,kimberly14@gmail.com
S02794,Scott Sullivan,B.Tech,2022,castillomichael@gmail.com
S02795,Tony Mendoza,B.Tech,2022,wesley83@gmail.com
S02796,Tyler Jennings,B.Tech,2022,velasquezlisa@gmail.com
S02797,Julie Stevens,B.Tech,2022,icompton@gmail.com
S02798,Daniel Wood,B.Tech,2022,zelliott@gmail.com
S02799,Timothy Thomas,B.Tech,2022,erica89@gmail.com
S02800,Kristen Jones,B.Tech,2022,jonesphillip@gmail.com
S02801,Douglas Anderson,B.Tech,2022,harrelljustin@gmail.com
S02802,Tyler Barnett,B.Tech,2022,timothy32@gmail.com
S02803,David Tucker,B.Tech,2022,thomaswilliams@gmail.com
S02804,Scott Rivera,B.Tech,2022,heather79@gmail.com
S02805,Lucas Morrison,B.Tech,2022,hillrichard@gmail.com
S02806,Brian Kelly,B.Tech,2022,brianna56@gmail.com
S02807,Stacy Robinson,B.Tech,2022,brendasims@gmail.com
S02808,Kevin Campbell,B.Tech,2022,mcasey@gmail.com
S02809,Jeffrey Lowe,B.Tech,2022,michellesantos@gmail.com
S02810,Catherine Powell,B.Tech,2022,billy79@gmail.com
S02811,Sandra Sullivan,B.Tech,2022,michaelgonzalez@gmail.com
S02812,Emily Davidson,B.Tech,2022,stefanie82@gmail.com
S02813,Helen Zimmerman,B.Tech,2022,bauertaylor@gmail.com
S02814,Jonathan Perez,B.Tech,2022,ian15@gmail.com
S02815,Tracy Allen,B.Tech,2022,tracie18@gmail.com
S02816,Katherine Peterson,B.Tech,2022,cannonkathryn@gmail.com
S02817,Michelle Kennedy,B.Tech,2022,cherylcampbell@gmail.com
S02818,Jodi Clark,B.Tech,2022,shawnbartlett@gmail.com
S02819,George Holland,B.Tech,2022,evansashley@gmail.com
S02820,Brittany Thomas,B.Tech,2022,tmorales@gmail.com
S02821,Sharon Mcclure,B.Tech,2022,robertsondiana@gmail.com
S02822,Kimberly Daniel,B.Tech,2022,henrylawrence@gmail.com
S02823,Hunter Taylor,B.Tech,2022,stevensonrichard@gmail.com
S02824,Bryce Wilcox,B.Tech,2022,daisy74@gmail.com
S02825,Brian Barber,B.Tech,2022,wjones@gmail.com
S02826,Michael Graham,B.Tech,2022,andrewnunez@gmail.com
S02827,Andrea Rodriguez,B.Tech,2022,ehernandez@gmail.com
S02828,Thomas York,B.Tech,2022,qrobertson@gmail.com
S02829,Adam Clark,B.Tech,2022,chad88@gmail.com
S02830,Keith Collins,B.Tech,2022,corey99@gmail.com
S02831,Jennifer Lopez,B.Tech,2022,alexandermeza@gmail.com
S02832,Jennifer Washington,B.Tech,2022,craigkim@gmail.com
S02833,Jacqueline Perez,B.Tech,2022,rogerswendy@gmail.com
S02834,Stacey Hudson,B.Tech,2022,flowersvirginia@gmail.com
S02835,Nicole Wright,B.Tech,2022,ospencer@gmail.com
S02836,Hunter Bennett,B.Tech,2022,bhendrix@gmail.com
S02837,Melissa Green,B.Tech,2022,adecker@gmail.com
S02838,Mr. Timothy Hunter,B.Tech,2022,robinsonmarcus@gmail.com
S02839,Brandi Barrett,B.Tech,2022,jjones@gmail.com
S02840,Emily Washington,B.Tech,2022,jillianhill@gmail.com
S02841,John Booth,B.Tech,2022,alexsolomon@gmail.com
S02842,Kathryn Clayton,B.Tech,2022,kiddkristin@gmail.com
S02843,Sarah Miller,B.Tech,2022,greenaaron@gmail.com
S02844,Cody Vega,B.Tech,2022,dmedina@gmail.com
S02845,Dr. Julia Hayden,B.Tech,2022,qmorris@gmail.com
S02846,Victoria Diaz,B.Tech,2022,dlyons@gmail.com
S02847,Claire Dixon,B.Tech,2022,robertwood@gmail.com
S02848,Felicia Mitchell,B.Tech,2022,luisjackson@gmail.com
S02849,Jeffrey Rodriguez,B.Tech,2022,sosamichele@gmail.com
S02850,Sheri Lee,B.Tech,2022,jordanpeterson@gmail.com
S02851,Tracey Everett,B.Tech,2022,amandabates@gmail.com
S02852,Molly Jackson,B.Tech,2022,marissaphelps@gmail.com
S02853,Juan Cunningham,B.Tech,2022,mwhite@gmail.com
S02854,Nathaniel Hill,B.Tech,2022,fhoward@gmail.com
S02855,Donald White,B.Tech,2022,jonathonknox@gmail.com
S02856,Lisa Bowman,B.Tech,2022,brownlisa@gmail.com
S02857,Christina Atkins,B.Tech,2022,robinhowell@gmail.com
S02858,Robert Best,B.Tech,2022,james88@gmail.com
S02859,Steven Martinez,B.Tech,2022,christy66@gmail.com
S02860,Penny Nelson,B.Tech,2022,rivasjoseph@gmail.com
S02861,Kimberly Moreno,B.Tech,2022,martinrobin@gmail.com
S02862,Deanna Austin,B.Tech,2022,laurashepard@gmail.com
S02863,Rodney King,B.Tech,2022,justinwall@gmail.com
S02864,David Williams,B.Tech,2022,maria39@gmail.com
S02865,Christine Porter,B.Tech,2022,millermorgan@gmail.com
S02866,Ryan Barnes,B.Tech,2022,mday@gmail.com
S02867,Megan Adams,B.Tech,2022,norr@gmail.com
S02868,David Dillon,B.Tech,2022,jmccarthy@gmail.com
S02869,Virginia Schneider,B.Tech,2022,hluna@gmail.com
S02870,Donald Wheeler,B.Tech,2022,jrivas@gmail.com
S02871,Raymond Haynes,B.Tech,2022,lwagner@gmail.com
S02872,Paul Walker,B.Tech,2022,lmcdonald@gmail.com
S02873,Joshua Peters,B.Tech,2022,dorothy95@gmail.com
S02874,Judy Anderson,B.Tech,2022,samuelsingh@gmail.com
S02875,Douglas Stewart,B.Tech,2022,tammy43@gmail.com
S02876,William Clark DVM,B.Tech,2022,opearson@gmail.com
S02877,Lori Smith,B.Tech,2022,jenkinssandra@gmail.com
S02878,William Patterson,B.Tech,2022,tanyastewart@gmail.com
S02879,Amber Meyers,B.Tech,2022,mwang@gmail.com
S02880,Miss Heather Thomas DDS,B.Tech,2022,nrobinson@gmail.com
S02881,Richard Ellis,B.Tech,2022,zunigablake@gmail.com
S02882,Wendy Snow,B.Tech,2022,hornlori@gmail.com
S02883,Michelle Nelson,B.Tech,2022,hnunez@gmail.com
S02884,Kyle Allen,B.Tech,2022,reneegardner@gmail.com
S02885,Shawn Bell,B.Tech,2022,wnorman@gmail.com
S02886,Margaret Bryant,B.Tech,2022,mcarter@gmail.com
S02887,Natalie Williamson,B.Tech,2022,bwhite@gmail.com
S02888,Vincent Griffith,B.Tech,2022,santosdana@gmail.com
S02889,Jason Douglas,B.Tech,2022,reginald61@gmail.com
S02890,Rhonda Taylor,B.Tech,2022,micheleweber@gmail.com
S02891,Anita Molina,B.Tech,2022,jennifer60@gmail.com
S02892,Anthony Long,B.Tech,2022,lisamejia@gmail.com
S02893,Kelsey Merritt,B.Tech,2022,marksimon@gmail.com
S02894,Robert Rose,B.Tech,2022,sandra11@gmail.com
S02895,Lauren Lawrence,B.Tech,2022,guzmansean@gmail.com
S02896,Anthony Shepherd,B.Tech,2022,phoward@gmail.com
S02897,Tony Harrington,B.Tech,2022,emma55@gmail.com
S02898,Stephanie Quinn,B.Tech,2022,cunninghammelissa@gmail.com
S02899,Kaylee Willis,B.Tech,2022,petersontimothy@gmail.com
S02900,Kaitlyn Foster,B.Tech,2022,baileyjoel@gmail.com
S02901,Gavin Riley,B.Tech,2022,davidcarrillo@gmail.com
S02902,Edward Evans,B.Tech,2022,allenmary@gmail.com
S02903,Kenneth Galloway,B.Tech,2022,vstuart@gmail.com
S02904,Allen Walls,B.Tech,2022,ernestewing@gmail.com
S02905,Christopher Mason,B.Tech,2022,rosariochristy@gmail.com
S02906,Brianna Miller,B.Tech,2022,leahdavis@gmail.com
S02907,Mary Campos,B.Tech,2022,athompson@gmail.com
S02908,Ryan Stevens,B.Tech,2022,steven78@gmail.com
S02909,Debra Jones,B.Tech,2022,sullivandavid@gmail.com
S02910,William Mcfarland,B.Tech,2022,jessica01@gmail.com
S02911,Andrea Alvarez,B.Tech,2022,cgonzalez@gmail.com
S02912,Christina Francis,B.Tech,2022,williammoreno@gmail.com
S02913,Mr. Curtis Rubio,B.Tech,2022,qrogers@gmail.com
S02914,Austin Ball,B.Tech,2022,zlittle@gmail.com
S02915,Brenda Nguyen,B.Tech,2022,riverajames@gmail.com
S02916,Rachel Gibson,B.Tech,2022,carolinebrown@gmail.com
S02917,Christina Lyons,B.Tech,2022,bguzman@gmail.com
S02918,David Brown,B.Tech,2022,lauraanderson@gmail.com
S02919,Dawn Smith,B.Tech,2022,bushkayla@gmail.com
S02920,Parker Becker,B.Tech,2022,carlsonerica@gmail.com
S02921,Katie Morris,B.Tech,2022,suttonanna@gmail.com
S02922,Adam Austin,B.Tech,2022,andrearivera@gmail.com
S02923,Rachael Henson,B.Tech,2022,davidpotter@gmail.com
S02924,Julia Chapman,B.Tech,2022,atkinserin@gmail.com
S02925,Tyler Crawford,B.Tech,2022,parker08@gmail.com
S02926,Nicole Coleman,B.Tech,2022,angela98@gmail.com
S02927,Mary Stevens,B.Tech,2022,wayne97@gmail.com
S02928,Elizabeth Morris,B.Tech,2022,tara17@gmail.com
S02929,Mackenzie Harper,B.Tech,2022,amywhite@gmail.com
S02930,Austin Martinez,B.Tech,2022,michael56@gmail.com
S02931,Stephanie Ingram,B.Tech,2022,coxjimmy@gmail.com
S02932,Jeremy Hopkins,B.Tech,2022,michaelhunter@gmail.com
S02933,James Gray,B.Tech,2022,tlane@gmail.com
S02934,Courtney Molina,B.Tech,2022,rachel16@gmail.com
S02935,Charles Hood,B.Tech,2022,lopezgina@gmail.com
S02936,Tammy Stephens,B.Tech,2022,allenmeghan@gmail.com
S02937,Dr. Alexander Farley,B.Tech,2022,joshuajefferson@gmail.com
S02938,Dr. Charles Lee,B.Tech,2022,amandatucker@gmail.com
S02939,Jose Moss,B.Tech,2022,uchristensen@gmail.com
S02940,Dawn Hernandez,B.Tech,2022,thomasleslie@gmail.com
S02941,Roy Williams,B.Tech,2022,vburke@gmail.com
S02942,Elizabeth Hunter,B.Tech,2022,markstaylor@gmail.com
S02943,Sherry Ritter,B.Tech,2022,sanchezjason@gmail.com
S02944,Mark Howard,B.Tech,2022,simmonsdanielle@gmail.com
S02945,Mary Drake,B.Tech,2022,adam99@gmail.com
S02946,Amy Hawkins,B.Tech,2022,mcgeewilliam@gmail.com
S02947,Christopher Ryan,B.Tech,2022,coopertyler@gmail.com
S02948,Jennifer Galvan,B.Tech,2022,whitneykent@gmail.com
S02949,Marc Harrington,B.Tech,2022,ngreene@gmail.com
S02950,Seth Ortiz,B.Tech,2022,wrightdavid@gmail.com
S02951,Joseph Montgomery,B.Tech,2022,katelynholloway@gmail.com
S02952,Thomas Wallace,B.Tech,2022,michaelbarnett@gmail.com
S02953,Eduardo Montgomery,B.Tech,2022,villarrealjoshua@gmail.com
S02954,Randall Williams,B.Tech,2022,wilsontyler@gmail.com
S02955,Tracy Maldonado,B.Tech,2022,nmorgan@gmail.com
S02956,Larry Davis,B.Tech,2022,tiffany98@gmail.com
S02957,Brian Rasmussen,B.Tech,2022,berryalexander@gmail.com
S02958,Adam Carter,B.Tech,2022,smithcarly@gmail.com
S02959,Michael Blackwell,B.Tech,2022,shannoncarroll@gmail.com
S02960,Erik Wiley,B.Tech,2022,smithpeter@gmail.com
S02961,Christopher Dominguez,B.Tech,2022,ryan60@gmail.com
S02962,Deborah Harris,B.Tech,2022,fnunez@gmail.com
S02963,Rhonda Wells,B.Tech,2022,smithbrenda@gmail.com
S02964,Scott Dominguez,B.Tech,2022,emmacline@gmail.com
S02965,Roger Clark,B.Tech,2022,thomasconway@gmail.com
S02966,Lauren Hoffman,B.Tech,2022,jordan40@gmail.com
S02967,Barry Alvarado,B.Tech,2022,annmartin@gmail.com
S02968,Anita Wilson,B.Tech,2022,michael59@gmail.com
S02969,Jaclyn Wright,B.Tech,2022,tmorrison@gmail.com
S02970,Michelle Craig,B.Tech,2022,petersenfrank@gmail.com
S02971,Melissa Woodard MD,B.Tech,2022,ycarter@gmail.com
S02972,Madison Barry,B.Tech,2022,perezmary@gmail.com
S02973,John Morris,B.Tech,2022,fosterdavid@gmail.com
S02974,Ashley Johnson,B.Tech,2022,dgonzales@gmail.com
S02975,Karen Martin,B.Tech,2022,jonessabrina@gmail.com
S02976,Bradley Crawford,B.Tech,2022,whitecarmen@gmail.com
S02977,David Henry,B.Tech,2022,zdominguez@gmail.com
S02978,Steven Hansen,B.Tech,2022,oliviasingleton@gmail.com
S02979,Megan Baker,B.Tech,2022,alawson@gmail.com
S02980,Antonio Howard,B.Tech,2022,alan21@gmail.com
S02981,Taylor Cole,B.Tech,2022,thomasosborne@gmail.com
S02982,Richard Luna,B.Tech,2022,rprince@gmail.com
S02983,Wayne Hunt DVM,B.Tech,2022,gmartin@gmail.com
S02984,Heather Hall,B.Tech,2022,victoriamoore@gmail.com
S02985,Sharon Riley,B.Tech,2022,sierra85@gmail.com
S02986,Martha Flores,B.Tech,2022,ana42@gmail.com
S02987,Nicole Malone,B.Tech,2022,chelsea03@gmail.com
S02988,Timothy Anderson,B.Tech,2022,jwelch@gmail.com
S02989,Brian Rhodes,B.Tech,2022,hermanallison@gmail.com
S02990,Steven Lawson,B.Tech,2022,fross@gmail.com
S02991,Douglas Walker,B.Tech,2022,spugh@gmail.com
S02992,David Rich,B.Tech,2022,michael97@gmail.com
S02993,Gregory Jacobson,B.Tech,2022,princepamela@gmail.com
S02994,Jeffery Caldwell,B.Tech,2022,williamskevin@gmail.com
S02995,Ryan Wright,B.Tech,2022,vnguyen@gmail.com
S02996,Vanessa Clements,B.Tech,2022,millsjennifer@gmail.com
S02997,Michael Morris,B.Tech,2022,dana23@gmail.com
S02998,Patrick West,B.Tech,2022,enorton@gmail.com
S02999,Jason West,B.Tech,2022,cynthiareyes@gmail.com
S03000,Richard Vasquez,B.Tech,2022,dyerhayley@gmail.com
S03001,Jaime Cohen,B.Tech,2022,joshuawillis@gmail.com
S03002,Dr. Patricia Fry,B.Tech,2022,nicolemoran@gmail.com
S03003,Paul Davis,B.Tech,2022,amandalee@gmail.com
S03004,Mrs. Tammy Brown,B.Tech,2022,beanjennifer@gmail.com
S03005,Aaron Chang,B.Tech,2022,smithloretta@gmail.com
S03006,Amanda Anderson,B.Tech,2022,lbryan@gmail.com
S03007,Anthony Harrison,B.Tech,2022,craigaustin@gmail.com
S03008,Dennis Rodriguez,B.Tech,2022,lpeters@gmail.com
S03009,Jade Long,B.Tech,2022,brittanyfigueroa@gmail.com
S03010,Veronica Sandoval,B.Tech,2022,simmonsrichard@gmail.com
S03011,Charles Buck,B.Tech,2022,dylanyoung@gmail.com
S03012,Bobby Davis,B.Tech,2022,mgarza@gmail.com
S03013,Steven Prince,B.Tech,2022,rileymeagan@gmail.com
S03014,John Estrada,B.Tech,2022,pharris@gmail.com
S03015,Natasha Carlson,B.Tech,2022,emurray@gmail.com
S03016,Lisa Cameron,B.Tech,2022,ashley36@gmail.com
S03017,Danielle Sosa,B.Tech,2022,youngjennifer@gmail.com
S03018,Stacy Thomas,B.Tech,2022,lisa76@gmail.com
S03019,Susan Crawford,B.Tech,2022,hesselizabeth@gmail.com
S03020,Anne Christensen,B.Tech,2022,sophiahorn@gmail.com
S03021,Richard Nelson MD,B.Tech,2022,cgarza@gmail.com
S03022,Bryan Wagner,B.Tech,2022,danielstevens@gmail.com
S03023,Ruben Miller,B.Tech,2022,kstein@gmail.com
S03024,Olivia Williams,B.Tech,2022,falvarez@gmail.com
S03025,Richard Stewart III,B.Tech,2022,rsmith@gmail.com
S03026,Benjamin Madden,B.Tech,2022,wilsondave@gmail.com
S03027,Peter Taylor,B.Tech,2022,wspears@gmail.com
S03028,Jessica Townsend,B.Tech,2022,osullivan@gmail.com
S03029,Barry Kane,B.Tech,2022,danielle75@gmail.com
S03030,Susan Hernandez,B.Tech,2022,mendozajoseph@gmail.com
S03031,David Hardin DVM,B.Tech,2022,james61@gmail.com
S03032,Melinda Martinez,B.Tech,2022,williamhayes@gmail.com
S03033,Tara Sawyer,B.Tech,2022,zmayo@gmail.com
S03034,Mitchell Howard,B.Tech,2022,julia30@gmail.com
S03035,John Keller,B.Tech,2022,jamesmiller@gmail.com
S03036,Lori Vasquez,B.Tech,2022,benjamin49@gmail.com
S03037,Jeremy Kim,B.Tech,2022,geoffreygraham@gmail.com
S03038,Natalie Bennett,B.Tech,2022,jamiecallahan@gmail.com
S03039,Tiffany Torres,B.Tech,2022,zgreen@gmail.com
S03040,Sean Carter,B.Tech,2022,brian17@gmail.com
S03041,Dana Bridges,B.Tech,2022,castilloalexandra@gmail.com
S03042,Marvin Hodges,B.Tech,2022,nicholas82@gmail.com
S03043,John Stewart,B.Tech,2022,gsmith@gmail.com
S03044,Stephanie Lyons,B.Tech,2022,natashadavis@gmail.com
S03045,Jessica Kennedy,B.Tech,2022,xgarcia@gmail.com
S03046,Travis Allen,B.Tech,2022,ronniepetersen@gmail.com
S03047,Pamela Burton,B.Tech,2022,fmercer@gmail.com
S03048,Christina Sosa,B.Tech,2022,sreed@gmail.com
S03049,Regina Rivera,B.Tech,2022,dalewaters@gmail.com
S03050,Karen Bonilla,B.Tech,2022,bbaker@gmail.com
S03051,Patricia Simpson,B.Tech,2022,jmcguire@gmail.com
S03052,Stephanie Green,B.Tech,2022,schaeferlauren@gmail.com
S03053,Elizabeth Martin,B.Tech,2022,whitemichael@gmail.com
S03054,Kenneth Owen,B.Tech,2022,kdavis@gmail.com
S03055,Alexis Phillips,B.Tech,2022,christine40@gmail.com
S03056,Tamara Cummings,B.Tech,2022,kellypeterson@gmail.com
S03057,Mallory Jenkins,B.Tech,2022,davidbeard@gmail.com
S03058,Victoria Murray,B.Tech,2022,ypatterson@gmail.com
S03059,Robert Ryan,B.Tech,2022,fisherpamela@gmail.com
S03060,Jessica Ross,B.Tech,2022,salasnancy@gmail.com
S03061,Jonathan Wong,B.Tech,2022,markskristina@gmail.com
S03062,Mario Harris,B.Tech,2022,smithjordan@gmail.com
S03063,Elizabeth Long,B.Tech,2022,aburns@gmail.com
S03064,Manuel Gamble,B.Tech,2022,johnnydavis@gmail.com
S03065,Teresa Frazier,B.Tech,2022,nathanhenderson@gmail.com
S03066,Emily Rogers,B.Tech,2022,sevans@gmail.com
S03067,Kevin Benton,B.Tech,2022,maria30@gmail.com
S03068,Christina Contreras,B.Tech,2022,johnwade@gmail.com
S03069,John Taylor,B.Tech,2022,perrykelly@gmail.com
S03070,Dennis Alvarez,B.Tech,2022,john75@gmail.com
S03071,Kevin Cain,B.Tech,2022,stevensjames@gmail.com
S03072,Matthew Fox,B.Tech,2022,lance84@gmail.com
S03073,Kevin Brown,B.Tech,2022,garciacharles@gmail.com
S03074,Michael Reyes,B.Tech,2022,keithhowell@gmail.com
S03075,Shawn Buck,B.Tech,2022,malonemary@gmail.com
S03076,Donald Bray,B.Tech,2022,natalie64@gmail.com
S03077,Anita Sloan,B.Tech,2022,reneewilliams@gmail.com
S03078,Robert Palmer MD,B.Tech,2022,vickiesmith@gmail.com
S03079,Peggy Mason,B.Tech,2022,jwillis@gmail.com
S03080,Kendra Jackson,B.Tech,2022,huertasarah@gmail.com
S03081,Spencer Roberts,B.Tech,2022,james98@gmail.com
S03082,Danielle Cooper,B.Tech,2022,reidchristina@gmail.com
S03083,Ana Beltran DDS,B.Tech,2022,sramos@gmail.com
S03084,Paul Farmer,B.Tech,2022,lharris@gmail.com
S03085,Christine Welch,B.Tech,2022,steven92@gmail.com
S03086,Roy Daniels,B.Tech,2022,jeremy23@gmail.com
